16:47:58,2949.18 ,2716.28 ,2913.19 ,2925.25
16:47:58,2952.27 ,2717.23 ,2913.19 ,2924.10
16:48:00,2949.12 ,2716.32 ,2913.25 ,2925.32
16:48:00,2952.23 ,2717.30 ,2913.16 ,2924.19
16:48:01,2949.12 ,2716.35 ,2913.19 ,2925.31
16:48:01,2952.27 ,2717.23 ,2913.16 ,2924.14
16:48:03,2949.25 ,2716.25 ,2913.27 ,2925.25
16:48:03,2952.26 ,2717.27 ,2913.10 ,2924.15
16:48:04,2949.18 ,2716.30 ,2913.26 ,2925.23
16:48:05,2952.29 ,2717.25 ,2913.15 ,2924.16
16:48:06,2949.32 ,2716.39 ,2913.23 ,2925.32
16:48:06,2952.32 ,2717.26 ,2913.20 ,2924.20
16:48:07,2949.22 ,2716.27 ,2913.17 ,2925.28
16:48:08,2952.34 ,2717.23 ,2913.24 ,2924.18
16:48:09,2949.20 ,2716.29 ,2913.22 ,2925.26
16:48:09,2952.34 ,2717.30 ,2913.19 ,2924.15
16:48:10,2949.19 ,2716.37 ,2913.27 ,2925.38
16:48:11,2952.37 ,2717.29 ,2913.30 ,2924.17
16:48:12,2949.29 ,2716.39 ,2913.23 ,2925.28
16:48:12,2952.37 ,2717.34 ,2913.27 ,2924.22
16:48:14,2949.29 ,2716.27 ,2913.24 ,2925.29
16:48:14,2952.33 ,2717.29 ,2913.29 ,2924.12
16:48:15,2949.23 ,2716.37 ,2913.25 ,2925.31
16:48:15,2952.35 ,2717.24 ,2913.16 ,2924.18
16:48:17,2949.26 ,2716.37 ,2913.28 ,2925.37
16:48:17,2952.34 ,2717.36 ,2913.23 ,2924.21
16:48:18,2949.21 ,2716.39 ,2913.21 ,2925.40
16:48:18,2952.34 ,2717.28 ,2913.28 ,2924.24
16:48:20,2949.30 ,2716.41 ,2913.30 ,2925.36
16:48:20,2952.26 ,2717.30 ,2913.23 ,2924.18
16:48:21,2949.30 ,2716.43 ,2913.26 ,2925.33
16:48:22,2952.35 ,2717.32 ,2913.27 ,2924.18
16:48:23,2949.29 ,2716.41 ,2913.18 ,2925.27
16:48:23,2952.36 ,2717.29 ,2913.25 ,2924.20
16:48:24,2949.27 ,2716.37 ,2913.24 ,2925.45
16:48:25,2952.42 ,2717.34 ,2913.27 ,2924.26
16:48:26,2949.34 ,2716.46 ,2913.24 ,2925.43
16:48:26,2952.37 ,2717.36 ,2913.28 ,2924.22
16:48:27,2949.32 ,2716.41 ,2913.34 ,2925.42
16:48:28,2952.41 ,2717.35 ,2913.22 ,2924.23
